ineligible še-be₂ => šebe
ineligible še-bi-da => šebida
ineligible še-bi-d·e₃ => šebide
ineligible ši-ba => šiba
ineligible še-ŋ·a₂ => šeŋa
ineligible se-ŋ·e₆ => seŋe
ineligible ši-in => šiin
ineligible ši-ŋ·a₂ => šiŋa
ineligible še-en₆ => šeen
ineligible še-ge-en => šegeen
ineligible še-ŋ·a₂ => šeŋa
ineligible še-er-ak => šeerak
ineligible i₃-šeš₄ => išeš
ineligible al-še => alše
ineligible še-ša₄-am₃ => šešaam
ineligible si-id => siid
ineligible šid-ma => šidma
ineligible ŠU-A => ŠUA
ineligible ŠU-A-ŠU-A => ŠUAŠUA
ineligible mu-RU => muRU
ineligible ša₃-b => šab
ineligible šub-ba => šubba
ineligible šub-ba => šubba
ineligible šu₂-b·e₂ => šube
ineligible šu-bar-zi => šubarzi
ineligible šu-hu-uz => šuhuuz
ineligible šu-ru-uz => šuruuz
ineligible šum-ma => šumma
ineligible šum₂-ma-am₃ => šummaam
ineligible šum₂-mu-us₂ => šummuus
ineligible uš-šu => uššu
ineligible šu₂-ur => šuur
ineligible šu-uš-re => šuušre
ineligible šu-uš-ru => šuušru
ineligible šu₂-ru => šuru
ineligible šu₂-uš-ru => šuušru
ineligible ta-p => tap
ineligible ta-ak => taak
ineligible ta-k·e₄ => take
ineligible tag-ga => tagga
ineligible tag-ga => tagga
ineligible ti-ib => tiib
ineligible dah-a-ŋu₁₀ => dahaŋu
ineligible ta-eh => taeh
ineligible hab₂-ba => habba
ineligible ta-ha-ar => tahaar
ineligible tag₄-a => taga
ineligible da-r => dar
ineligible te-r => ter
ineligible ta-ŋ·a₂ => taŋa
ineligible te-em-ga => teemga
ineligible te-en => teen
ineligible te-m => tem
ineligible te-ŋ·e₆ => teŋe
ineligible teŋ₃-ŋa₂ => teŋŋa
ineligible de₃-hi => dehi
ineligible de-en => deen
ineligible te-me-n·am => temenam
ineligible ti-di-il => tidiil
ineligible at-ki-il => atkiil
ineligible ti-gi-lum => tigilum
ineligible ti-gil => tigil
ineligible ti-gil-la => tigilla
ineligible ti-ki-il => tikiil
ineligible di-l => dil
ineligible u₃-mu-da-ti => umudati
ineligible ti-ri₂-da => tirida
ineligible ti-ri₂-da-nu => tiridanu
ineligible tu₁₀-b·e₂ => tube
ineligible tu₁₁-b·e₂ => tube
ineligible du-bu-ul => dubuul
ineligible tu-bu-ul => tubuul
ineligible tu-bu-ur => tubuur
ineligible TUG₂-TAG => TUGTAG
ineligible TUG₂-TAG-TUG₂-TAG => TUGTAGTUGTAG
ineligible tu-uk => tuuk
ineligible tu-lu-ba-na => tulubana
ineligible tu-ul => tuul
ineligible du-mu => dumu
ineligible du-um => duum
ineligible tum₄-mu => tummu
ineligible tur-ra => turra
ineligible su-uš => suuš
ineligible tu-š·e₃ => tuše
ineligible ud-šu₂-a => udšua
ineligible m°u-g => mug
ineligible ug₅-ga => ugga
ineligible ug₇-ge-a => uggea
ineligible ug₇-ge-eš₂ => uggeeš
ineligible u₂-gug => ugug
ineligible u₂-ku-uk => ukuuk
ineligible u₃-kud => ukud
ineligible dul-la₂-še₃ => dullaše
ineligible ul-li => ulli
ineligible ul-li₂ => ulli
ineligible n°u-l => nul
ineligible ul-le-eš => ulleeš
ineligible ur₅-ra => urra
ineligible nu-le => nule
ineligible ur₅-ra => urra
ineligible ur₃-ra => urra
ineligible ur₃-ur₃-ra => ururra
ineligible ba-ur₄ => baur
ineligible ur-ru-ur => urruur
ineligible ur-bi-gu₇ => urbigu
ineligible u₂-ri-in => uriin
ineligible d°u-ri-n => durin
ineligible i-ru => iru
ineligible u₁₈-ru => uru
ineligible u₁₉-ru => uru
ineligible u₃-us₂-sa => uussa
ineligible u₄-z => uz
ineligible b°u-š => buš
ineligible di-da => dida
ineligible du-d => dud
ineligible du-d => dud
ineligible du-ud => duud
ineligible n°u-du => nudu
ineligible n°u-du₁₁ => nudu
ineligible tu-d => tud
ineligible tu-d·e₃ => tude
ineligible tu-ud => tuud
ineligible u₂-tu => utu
ineligible u₃-nu-tud => unutud
ineligible u₃-tu => utu
ineligible u₃-tu-d => utud
ineligible u₃-tu-ud => utuud
ineligible u₃-tu-u₃-tu => utuutu
ineligible u₃-KU => uKU
ineligible za-ga => zaga
ineligible sa-ha => saha
ineligible za-ha-am => zahaam
ineligible za-ha-an => zahaan
ineligible NE-zal => NEzal
ineligible si-il => siil
ineligible zal-le-da-ka => zalledaka
ineligible su-lu-ug => suluug
ineligible za-la-ag => zalaag
ineligible zal-ga => zalga
ineligible zalag-ga => zalagga
ineligible zal-la-g => zallag
ineligible s₂-la-ah => slaah
ineligible za-la-ah => zalaah
ineligible za-ra-ah => zaraah
ineligible za-ra-h·e₂ => zarahe
ineligible zi-d·e₃ => zide
ineligible di-zi => dizi
ineligible zi-i-zi => ziizi
ineligible zi-iz-zi => ziizzi
ineligible si-ir => siir
ineligible zi₂-x-X => zixX
ineligible niŋ₂-nam-zuₓ(SU)-bi => niŋnamzuₓ(SU)bi
ineligible zu-hu-ul => zuhuul
ineligible zu-hu-r => zuhur
ineligible zu-lu-un => zuluun
ineligible zu₂-ra-ah => zuraah
