Q001507				Gudea 071	rim:E3/1.1.7.71	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.71		Gudea			active			
Q001508				Gudea 074	rim:E3/1.1.7.74	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.74		Gudea			active			
Q001509				Gudea 075	rim:E3/1.1.7.75	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.75		Gudea			active			
Q001510				Gudea 076	rim:E3/1.1.7.76	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.76		Gudea			active			
Q001511				Gudea 077	rim:E3/1.1.7.77	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.77		Gudea			active			
Q001512				Gudea 078	rim:E3/1.1.7.78	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.78		Gudea			active			
Q001513				Gudea 079	rim:E3/1.1.7.79	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.79		Gudea			active			
Q001514				Gudea 081	rim:E3/1.1.7.81	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.81		Gudea			active			
Q001515				Gudea 082	rim:E3/1.1.7.82	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.82		Gudea			active			
Q001516				Gudea 084	rim:E3/1.1.7.84	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.84		Gudea			active			
Q001517				Gudea 085	rim:E3/1.1.7.85	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.85		Gudea			active			
Q001518				Gudea 086	rim:E3/1.1.7.86	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.86		Gudea			active			
Q001519				Gudea 087	rim:E3/1.1.7.87	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.87		Gudea			active			
Q001520				Gudea 088	rim:E3/1.1.7.88	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.88		Gudea			active			
Q001521				Gudea 089	rim:E3/1.1.7.89	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.89		Gudea			active			
Q001522				Gudea 090	rim:E3/1.1.7.90	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.90		Gudea			active			
Q001523				Gudea 091	rim:E3/1.1.7.91	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.91		Gudea			active			
Q001524				Šulgi 99add (formerly Gudea 092)	rim:E3/1.1.7.92	Royal Inscription		ARMEP	9/4/2019 9:34:02 AM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/1, p. xx, E3/1.1.7.92		Šulgi			active			
Q001525				Gudea 093	rim:E3/1.1.7.93	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.93		Gudea			active			
Q001526				Gudea 094	rim:E3/1.1.7.94	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.94		Gudea			active			
Q001527				Gudea 095	rim:E3/1.1.7.95	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.95		Gudea			active			
Q001528				Gudea 096	rim:E3/1.1.7.96	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.96		Gudea			active			
Q001529				Gudea 097	rim:E3/1.1.7.97	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.97		Gudea			active			
Q001530				Gudea 098	rim:E3/1.1.7.98	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.98		Gudea			active			
Q001531				Gudea 099	rim:E3/1.1.7.99	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.99		Gudea			active			
Q001532				Gudea 100	rim:E3/1.1.7.100	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7.100		Gudea			active			
Q001533				Gudea Cylinder Fragment 01	rim:E3/1.1.7	Literary		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001534				Gudea Cylinder Fragment 06	rim:E3/1.1.7	Literary		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001535				Gudea Cylinder Fragment 07	rim:E3/1.1.7	Literary		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001536				Gudea Cylinder Fragment 08+03+05+04	rim:E3/1.1.7	Literary		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001537				Gudea Cylinder Fragment 09	rim:E3/1.1.7	Literary		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001538				Gudea Cylinder Fragment 10	rim:E3/1.1.7	Literary		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001539				Gudea Cylinder Fragment 11(+02) and 12	rim:E3/1.1.7	Literary		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001540				Gudea Statue A	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001541				Gudea Statue B	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001542				Gudea Statue C	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001543				Gudea Statue D	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001544				Gudea Statue E	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001545				Gudea Statue F	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001546				Gudea Statue G	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001547				Gudea Statue H	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001548				Gudea Statue I	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001549				Gudea Statue K	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001551				Gudea Statue M	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001552				Gudea Statue N	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001553				Gudea Statue O	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001554				Gudea Statue P	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001555				Gudea Statue Q	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001556				Gudea Statue R	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001557				Gudea Statue S	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001558				Gudea Statue T	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001559				Gudea Statue U	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001560				Gudea Statue V	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001561				Gudea Statue W	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001562				Gudea Statue X	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001563				Gudea Statue Y	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001564				Gudea Statue Z	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001565				Gudea Statue AA	rim:E3/1.1.7	Royal Inscription		ARMEP	9/4/2019 9:33:50 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.7		Gudea			active			
Q001566				Ur-Ningirsu II 01	rim:E3/1.1.8.1	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.8.1					active			
Q001567				Ur-Ningirsu II 04	rim:E3/1.1.8.4	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.8.4					active			
Q001568				Ur-Ningirsu II 05	rim:E3/1.1.8.5	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.8.5					active			
Q001569				Ur-Ningirsu II 06	rim:E3/1.1.8.6	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.8.6					active			
Q001570				Ur-Ningirsu II 07	rim:E3/1.1.8.7	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.8.7					active			
Q001571				Ur-Ningirsu II 08	rim:E3/1.1.8.8	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.8.8					active			
Q001572				Ur-Ningirsu II 09	rim:E3/1.1.8.9	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.8.9					active			
Q001573				Ur-Ningirsu II 10	rim:E3/1.1.8.10	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.8.10					active			
Q001574				Urgar 1	rim:E3/1.1.9.1	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.9.1					active			
Q001575				Urgar 2	rim:E3/1.1.9.2	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.9.2					active			
Q001576				Urgar 3	rim:E3/1.1.9.3	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.9.3					active			
Q001577				Urmama 1	rim:E3/1.1.11.1	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.11.1					active			
Q001578				Nammahni 01	rim:E3/1.1.12.1	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.1					active			
Q001579				Nammahni 04	rim:E3/1.1.12.4	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.4					active			
Q001580				Nammahni 05	rim:E3/1.1.12.5	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.5					active			
Q001581				Nammahni 06	rim:E3/1.1.12.6	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.6					active			
Q001582				Nammahni 08	rim:E3/1.1.12.8	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.8					active			
Q001583				Nammahni 09	rim:E3/1.1.12.9	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.9					active			
Q001584				Nammahni 10	rim:E3/1.1.12.10	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.10					active			
Q001585				Nammahni 12	rim:E3/1.1.12.12	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.12					active			
Q001586				Nammahni 13	rim:E3/1.1.12.13	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.13					active			
Q001587				Nammahni 14	rim:E3/1.1.12.14	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.14					active			
Q001588				Nammahni 15	rim:E3/1.1.12.15	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.15					active			
Q001589				Nammahni 16	rim:E3/1.1.12.16	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.12.16					active			
Q001590				Hala-Bau 1001	rim:E3/1.1.0.1001	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1001					active			
Q001591				Lagaš II Unidentified 1002	rim:E3/1.1.0.1002	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1002					active			
Q001592				Lagaš II Unidentified 1003	rim:E3/1.1.0.1003	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1003					active			
Q001593				Lagaš II Unidentified 1004	rim:E3/1.1.0.1004	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1004					active			
Q001594				Lagaš II Unidentified 1005	rim:E3/1.1.0.1005	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1005					active			
Q001595				Lagaš II Unidentified 1006	rim:E3/1.1.0.1006	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1006					active			
Q001596				Lagaš II Unidentified 1007	rim:E3/1.1.0.1007	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1007					active			
Q001597				Lagaš II Unidentified 1008	rim:E3/1.1.0.1008	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1008					active			
Q001598				Lagaš II Unidentified 1009	rim:E3/1.1.0.1009	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1009					active			
Q001599				Lagaš II Unidentified 1010	rim:E3/1.1.0.1010	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1010					active			
Q001600				Lagaš II Unidentified 1011	rim:E3/1.1.0.1011	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1011					active			
Q001601				Lagaš II Unidentified 1012	rim:E3/1.1.0.1012	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1012					active			
Q001602				Lagaš II Unidentified 1013	rim:E3/1.1.0.1013	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1013					active			
Q001603				Lagaš II Unidentified 1014	rim:E3/1.1.0.1014	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1014					active			
Q001604				Lagaš II Unidentified 1015	rim:E3/1.1.0.1015	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1015					active			
Q001605				Lagaš II Unidentified 1016	rim:E3/1.1.0.1016	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1016					active			
Q001606				Lagaš II Unidentified 1017	rim:E3/1.1.0.1017	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1017					active			
Q001607				Lagaš II Unidentified 1018	rim:E3/1.1.0.1018	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1018					active			
Q001608				Lagaš II Unidentified 1019	rim:E3/1.1.0.1019	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1019					active			
Q001609				Lagaš II Unidentified 1020	rim:E3/1.1.0.1020	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1020					active			
Q001610				Lagaš II Unidentified 1021	rim:E3/1.1.0.1021	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1021					active			
Q001611				Lagaš II Unidentified 1022	rim:E3/1.1.0.1022	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1022					active			
Q001612				Lagaš II Unidentified 1023	rim:E3/1.1.0.1023	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1023					active			
Q001613				Lagaš II Unidentified 1024	rim:E3/1.1.0.1024	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1024					active			
Q001614				Lagaš II Unidentified 1025	rim:E3/1.1.0.1025	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1025					active			
Q001615				Lagaš II Unidentified 1026	rim:E3/1.1.0.1026	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1026					active			
Q001616				Lagaš II Unidentified 1027	rim:E3/1.1.0.1027	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Lagaš II	Girsu	RIME 3/1, p. xx, E3/1.1.0.1027					active			
Q001617				Ur-Namma YN	rim:E3/2.1.1.0	Royal Inscription		Eleanor Robson	5/28/2015 4:08:31 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.1.0		Ur-Namma			active			
Q001618				Ur-Namma 01	rim:E3/2.1.1.1	Royal Inscription		Eleanor Robson	5/28/2015 4:08:32 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.1.1		Ur-Namma			active			
Q001619				Ur-Namma 03	rim:E3/2.1.1.3	Royal Inscription		Eleanor Robson	5/28/2015 4:08:32 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.1.3		Ur-Namma			active			
Q001620				Ur-Namma 06	rim:E3/2.1.1.6	Royal Inscription		Eleanor Robson	5/28/2015 4:08:32 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.1.6		Ur-Namma			active			
Q001621				Ur-Namma 07	rim:E3/2.1.1.7	Royal Inscription		Eleanor Robson	5/28/2015 4:08:32 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.1.7		Ur-Namma			active			
Q001622				Ur-Namma 08	rim:E3/2.1.1.8	Royal Inscription		Eleanor Robson	5/28/2015 4:08:33 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.1.8		Ur-Namma			active			
Q001623				Ur-Namma 09	rim:E3/2.1.1.9	Royal Inscription		Eleanor Robson	5/28/2015 4:08:33 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.1.9		Ur-Namma			active			
Q001624				Ur-Namma 18	rim:E3/2.1.1.18	Royal Inscription		Eleanor Robson	5/28/2015 4:08:33 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.1.18		Ur-Namma			active			
Q001625				Ur-Namma 21, ex. 1	rim:E3/2.1.1.21, ex. 1	Royal Inscription		Eleanor Robson	5/28/2015 4:08:34 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.1.21, ex. 1		Ur-Namma			active			
