Q001112	En-metena 08	rim:E1.9.5.8	Early Dynastic	Lagaš
Q001113	En-metena 19	rim:E1.9.5.19	Early Dynastic	Lagaš
Q001115	En-metena 05a	rim:E1.9.5.5a	Early Dynastic	Lagaš
Q001116	En-metena 28	rim:E1.9.5.28	Early Dynastic	Lagaš
Q001117	En-metena 04	rim:E1.9.5.4	Early Dynastic	Lagaš
Q001118	En-metena 06	rim:E1.9.5.6	Early Dynastic	Lagaš
Q001119	En-metena 24	rim:E1.9.5.24	Early Dynastic	Lagaš
Q001120	En-anatum II 1	rim:E1.9.6.1	Early Dynastic	Lagaš
Q001121	En-entarzi 1	rim:E1.9.7.1	Early Dynastic	Lagaš
Q001122	Lugal-Anda 2	rim:E1.9.8.2	Early Dynastic	Lagaš
Q001123	URU-KA-gina 02	rim:E1.9.9.2	Early Dynastic	Lagaš
Q001124	URU-KA-gina 01	rim:E1.9.9.1	Early Dynastic	Lagaš
Q001125	URU-KA-gina 03	rim:E1.9.9.3	Early Dynastic	Lagaš
Q001126	URU-KA-gina 08	rim:E1.9.9.8	Early Dynastic	Lagaš
Q001127	URU-KA-gina 10	rim:E1.9.9.10	Early Dynastic	Lagaš
Q001128	URU-KA-gina 06	rim:E1.9.9.6	Early Dynastic	Lagaš
Q001129	URU-KA-gina 07	rim:E1.9.9.7	Early Dynastic	Lagaš
Q001130	URU-KA-gina 09	rim:E1.9.9.9	Early Dynastic	Lagaš
Q001131	URU-KA-gina 11	rim:E1.9.9.11	Early Dynastic	Lagaš
Q001132	URU-KA-gina 04	rim:E1.9.9.4	Early Dynastic	Lagaš
Q001133	URU-KA-gina 05	rim:E1.9.9.5	Early Dynastic	Lagaš
Q001150	URU-KA-gina 14a	rim:E1.9.9.14a	Early Dynastic	Lagaš
Q001151	URU-KA-gina 14b	rim:E1.9.9.14b	Early Dynastic	Lagaš
Q001152	URU-KA-gina 14c	rim:E1.9.9.14c	Early Dynastic	Lagaš
Q001153	URU-KA-gina 14d	rim:E1.9.9.14d	Early Dynastic	Lagaš
Q001154	URU-KA-gina 14e	rim:E1.9.9.14e	Early Dynastic	Lagaš
Q001155	URU-KA-gina 14f	rim:E1.9.9.14f	Early Dynastic	Lagaš
Q001156	URU-KA-gina 14g	rim:E1.9.9.14g	Early Dynastic	Lagaš
Q001157	URU-KA-gina 14h	rim:E1.9.9.14h	Early Dynastic	Lagaš
Q001158	URU-KA-gina 14i	rim:E1.9.9.14i	Early Dynastic	Lagaš
Q001159	URU-KA-gina 14j	rim:E1.9.9.14j	Early Dynastic	Lagaš
Q001160	URU-KA-gina 14k	rim:E1.9.9.14k	Early Dynastic	Lagaš
Q001161	URU-KA-gina 14l	rim:E1.9.9.14l	Early Dynastic	Lagaš
Q001162	URU-KA-gina 14m	rim:E1.9.9.14m	Early Dynastic	Lagaš
Q001163	URU-KA-gina 14n	rim:E1.9.9.14n	Early Dynastic	Lagaš
Q001164	URU-KA-gina 14o	rim:E1.9.9.14o	Early Dynastic	Lagaš
Q001165	URU-KA-gina 14p	rim:E1.9.9.14p	Early Dynastic	Lagaš
Q001166	URU-KA-gina 14q	rim:E1.9.9.14q	Early Dynastic	Lagaš
Q001167	URU-KA-gina 14r	rim:E1.9.9.14r	Early Dynastic	Lagaš
Q001168	URU-KA-gina 14s	rim:E1.9.9.14s	Early Dynastic	Lagaš
Q001169	URU-KA-gina 14t	rim:E1.9.9.14t	Early Dynastic	Lagaš
Q001170	URU-KA-gina 14u	rim:E1.9.9.14u	Early Dynastic	Lagaš
Q001171	URU-KA-gina 14v	rim:E1.9.9.14v	Early Dynastic	Lagaš
Q001172	URU-KA-gina 14w	rim:E1.9.9.14w	Early Dynastic	Lagaš
Q001175	E-anatum 19	rim:E1.9.3.19	Early Dynastic	Lagaš
Q001182	E-anatum 16	rim:E1.9.3.16	Early Dynastic	Lagaš
Q001183	Aga-ak 1	rim:E1.5.1.1	Early Dynastic	E'edin
Q001198	Me-ba-LAK551 1	rim:E1.1.2.1	Early Dynastic	Adab
Q001199	Bara-heNIdu 2001	rim:E1.1.3.2001	Early Dynastic	Adab
Q001201	E-IGI.NIM-pa'e 2	rim:E1.1.7.2	Early Dynastic	Adab
Q001202	E-IGI.NIM-pa'e 1	rim:E1.1.7.1	Early Dynastic	Adab
Q001203	Lugalda-lu 1	rim:E1.1.4.1	Early Dynastic	Adab
Q001204	LUM-ma 1	rim:E1.1.5.1	Early Dynastic	Adab
Q001205	LUM-ma 2	rim:E1.1.5.2	Early Dynastic	Adab
Q001214	Bara-heNIdu 1	rim:E1.1.3.1	Early Dynastic	Adab
Q001220	[RN], Offspring of &quot;Lady Dragon&quot; 1	rim:E1.7.40.1	Early Dynastic	Kiš
Q001241	EN.ME-barage-si 1	rim:E1.7.22.1	Early Dynastic	Kiš
Q001242	EN.ME-barage-si 2	rim:E1.7.22.2	Early Dynastic	Kiš
Q001243	Utuk/Uhub 1	rim:E1.7.42.1	Early Dynastic	Kiš
Q001244	Me-silim 1	rim:E1.8.1.1	Early Dynastic	Kiš
Q001245	Me-silim 2	rim:E1.8.1.2	Early Dynastic	Kiš
Q001246	Me-silim 3	rim:E1.8.1.3	Early Dynastic	Kiš
Q001247	Enna-il 1	rim:E1.8.3.1	Early Dynastic	Kiš
Q001248	Lugal-SILA-si 1	rim:E1.14.13.1	Early Dynastic	Uruk
Q001249	LUGAL-UD 1	rim:E1.7.41.1	Early Dynastic	Kiš
Q001250	Ur-zage 1	rim:E1.14.16.1	Early Dynastic	Uruk
Q001251	Lugal-namnir-sum 1	rim:E1.8.2.1	Early Dynastic	Kiš
