Q001832				Šu-Suen 2002	rim:E3/2.1.4.2002	Royal Inscription		Eleanor Robson	5/28/2015 4:09:29 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2002		Šu-Suen			active			
Q001833				Šu-Suen 2004	rim:E3/2.1.4.2004	Royal Inscription		Eleanor Robson	5/28/2015 4:09:29 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2004		Šu-Suen			active			
Q001834				Šu-Suen 2005	rim:E3/2.1.4.2005	Royal Inscription		Eleanor Robson	5/28/2015 4:09:30 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2005		Šu-Suen			active			
Q001835				Šu-Suen 2006	rim:E3/2.1.4.2006	Royal Inscription		Eleanor Robson	5/28/2015 4:09:30 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2006		Šu-Suen			active			
Q001836				Šu-Suen 2007	rim:E3/2.1.4.2007	Royal Inscription		Eleanor Robson	5/28/2015 4:09:30 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2007		Šu-Suen			active			
Q001837				Šu-Suen 2008	rim:E3/2.1.4.2008	Royal Inscription		Eleanor Robson	5/28/2015 4:09:30 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2008		Šu-Suen			active			
Q001838				Šu-Suen 2009	rim:E3/2.1.4.2009	Royal Inscription		Eleanor Robson	5/28/2015 4:09:31 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2009		Šu-Suen			active			
Q001839				Šu-Suen 2010	rim:E3/2.1.4.2010	Royal Inscription		Eleanor Robson	5/28/2015 4:09:31 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2010		Šu-Suen			active			
Q001840				Šu-Suen 2011	rim:E3/2.1.4.2011	Royal Inscription		Eleanor Robson	5/28/2015 4:09:31 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2011		Šu-Suen			active			
Q001841				Šu-Suen 2012	rim:E3/2.1.4.2012	Royal Inscription		Eleanor Robson	5/28/2015 4:09:31 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2012		Šu-Suen			active			
Q001842				Šu-Suen 2013	rim:E3/2.1.4.2013	Royal Inscription		Eleanor Robson	5/28/2015 4:09:32 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2013		Šu-Suen			active			
Q001843				Šu-Suen 2014	rim:E3/2.1.4.2014	Royal Inscription		Eleanor Robson	5/28/2015 4:09:32 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2014		Šu-Suen			active			
Q001844				Šu-Suen 2015	rim:E3/2.1.4.2015	Royal Inscription		Eleanor Robson	5/28/2015 4:09:32 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2015		Šu-Suen			active			
Q001845				Šu-Suen 2016	rim:E3/2.1.4.2016	Royal Inscription		Eleanor Robson	5/28/2015 4:09:32 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2016		Šu-Suen			active			
Q001846				Šu-Suen 2017	rim:E3/2.1.4.2017	Royal Inscription		Eleanor Robson	5/28/2015 4:09:33 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2017		Šu-Suen			active			
Q001847				Šu-Suen 2018	rim:E3/2.1.4.2018	Royal Inscription		Eleanor Robson	5/28/2015 4:09:33 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.4.2018		Šu-Suen			active			
Q001848				Ibbi-Suen YN	rim:E3/2.1.5.0	Royal Inscription		Eleanor Robson	5/28/2015 4:09:33 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.0		Ibbi-Suen			active			
Q001849				Ibbi-Suen 02	rim:E3/2.1.5.2	Royal Inscription		Eleanor Robson	5/28/2015 4:09:33 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2		Ibbi-Suen			active			
Q001850				Ibbi-Suen 03	rim:E3/2.1.5.3	Royal Inscription		Eleanor Robson	5/28/2015 4:09:34 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.3		Ibbi-Suen			active			
Q001851				Ibbi-Suen 04	rim:E3/2.1.5.4	Royal Inscription		Eleanor Robson	5/28/2015 4:09:34 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.4		Ibbi-Suen			active			
Q001852				Ibbi-Suen 05	rim:E3/2.1.5.5	Royal Inscription		Eleanor Robson	5/28/2015 4:09:34 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.5		Ibbi-Suen			active			
Q001853				Ibbi-Suen 06	rim:E3/2.1.5.6	Royal Inscription		Eleanor Robson	5/28/2015 4:09:35 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.6		Ibbi-Suen			active			
Q001854				Ibbi-Suen 07	rim:E3/2.1.5.7	Royal Inscription		Eleanor Robson	5/28/2015 4:09:35 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.7		Ibbi-Suen			active			
Q001855				Ibbi-Suen 08	rim:E3/2.1.5.8	Royal Inscription		Eleanor Robson	5/28/2015 4:09:35 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.8		Ibbi-Suen			active			
Q001856				Ibbi-Suen 2001	rim:E3/2.1.5.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:09:35 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2001		Ibbi-Suen			active			
Q001857				Ibbi-Suen 2002	rim:E3/2.1.5.2002	Royal Inscription		Eleanor Robson	5/28/2015 4:09:36 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2002		Ibbi-Suen			active			
Q001858				Ibbi-Suen 2003	rim:E3/2.1.5.2003	Royal Inscription		Eleanor Robson	5/28/2015 4:09:36 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2003		Ibbi-Suen			active			
Q001859				Ibbi-Suen 2004	rim:E3/2.1.5.2004	Royal Inscription		Eleanor Robson	5/28/2015 4:09:36 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2004		Ibbi-Suen			active			
Q001860				Ibbi-Suen 2005	rim:E3/2.1.5.2005	Royal Inscription		Eleanor Robson	5/28/2015 4:09:36 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2005		Ibbi-Suen			active			
Q001861				Ibbi-Suen 2007	rim:E3/2.1.5.2007	Royal Inscription		Eleanor Robson	5/28/2015 4:09:37 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2007		Ibbi-Suen			active			
Q001862				Ibbi-Suen 2008	rim:E3/2.1.5.2008	Royal Inscription		Eleanor Robson	5/28/2015 4:09:37 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2008		Ibbi-Suen			active			
Q001863				Ibbi-Suen 2009	rim:E3/2.1.5.2009	Royal Inscription		Eleanor Robson	5/28/2015 4:09:37 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2009		Ibbi-Suen			active			
Q001864				Ibbi-Suen 2010	rim:E3/2.1.5.2010	Royal Inscription		Eleanor Robson	5/28/2015 4:09:37 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2010		Ibbi-Suen			active			
Q001865				Ibbi-Suen 2011	rim:E3/2.1.5.2011	Royal Inscription		Eleanor Robson	5/28/2015 4:09:38 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2011		Ibbi-Suen			active			
Q001866				Ibbi-Suen 2012	rim:E3/2.1.5.2012	Royal Inscription		Eleanor Robson	5/28/2015 4:09:38 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2012		Ibbi-Suen			active			
Q001867				Ibbi-Suen 2013	rim:E3/2.1.5.2013	Royal Inscription		Eleanor Robson	5/28/2015 4:09:38 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2013		Ibbi-Suen			active			
Q001869				Ibbi-Suen 2014	rim:E3/2.1.5.2014	Royal Inscription		Eleanor Robson	5/28/2015 4:09:39 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2014		Ibbi-Suen			active			
Q001870				Ibbi-Suen 2015	rim:E3/2.1.5.2015	Royal Inscription		Eleanor Robson	5/28/2015 4:09:39 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2015		Ibbi-Suen			active			
Q001871				Ibbi-Suen 2016	rim:E3/2.1.5.2016	Royal Inscription		Eleanor Robson	5/28/2015 4:09:39 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.5.2016		Ibbi-Suen			active			
Q001872				Unattributed Ur III 1001	rim:E3/2.1.6.1001	Royal Inscription		Eleanor Robson	5/28/2015 4:09:39 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1001		Unattributed			active			
Q001873				Unattributed Ur III 1002	rim:E3/2.1.6.1002	Royal Inscription		Eleanor Robson	5/28/2015 4:09:40 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1002		Unattributed			active			
Q001874				Unattributed Ur III 1003	rim:E3/2.1.6.1003	Royal Inscription		Eleanor Robson	5/28/2015 4:09:40 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1003		Unattributed			active			
Q001875				Unattributed Ur III 1004	rim:E3/2.1.6.1004	Royal Inscription		Eleanor Robson	5/28/2015 4:09:40 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1004		Unattributed			active			
Q001876				Unattributed Ur III 1005	rim:E3/2.1.6.1005	Royal Inscription		Eleanor Robson	5/28/2015 4:09:41 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1005		Unattributed			active			
Q001877				Unattributed Ur III 1006	rim:E3/2.1.6.1006	Royal Inscription		Eleanor Robson	5/28/2015 4:09:41 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1006		Unattributed			active			
Q001878				Unattributed Ur III 1008	rim:E3/2.1.6.1008	Royal Inscription		Eleanor Robson	5/28/2015 4:09:41 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1008		Unattributed			active			
Q001879				Unattributed Ur III 1009	rim:E3/2.1.6.1009	Royal Inscription		Eleanor Robson	5/28/2015 4:09:41 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1009		Unattributed			active			
Q001880				Unattributed Ur III 1010	rim:E3/2.1.6.1010	Royal Inscription		Eleanor Robson	5/28/2015 4:09:42 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1010		Unattributed			active			
Q001881				Unattributed Ur III 1011	rim:E3/2.1.6.1011	Royal Inscription		Eleanor Robson	5/28/2015 4:09:42 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1011		Unattributed			active			
Q001882				Unattributed Ur III 1012	rim:E3/2.1.6.1012	Royal Inscription		Eleanor Robson	5/28/2015 4:09:42 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1012		Unattributed			active			
Q001883				Unattributed Ur III 1013	rim:E3/2.1.6.1013	Royal Inscription		Eleanor Robson	5/28/2015 4:09:42 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1013		Unattributed			active			
Q001884				Unattributed Ur III 1014	rim:E3/2.1.6.1014	Royal Inscription		Eleanor Robson	5/28/2015 4:09:43 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1014		Unattributed			active			
Q001885				Unattributed Ur III 1015	rim:E3/2.1.6.1015	Royal Inscription		Eleanor Robson	5/28/2015 4:09:43 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1015		Unattributed			active			
Q001886				Unattributed Ur III 1016	rim:E3/2.1.6.1016	Royal Inscription		Eleanor Robson	5/28/2015 4:09:43 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1016		Unattributed			active			
Q001887				Unattributed Ur III 1017	rim:E3/2.1.6.1017	Royal Inscription		Eleanor Robson	5/28/2015 4:09:43 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1017		Unattributed			active			
Q001888				Unattributed Ur III 1018	rim:E3/2.1.6.1018	Royal Inscription		Eleanor Robson	5/28/2015 4:09:44 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1018		Unattributed			active			
Q001893				Unattributed Ur III 1023	rim:E3/2.1.6.1023	Royal Inscription		Eleanor Robson	5/28/2015 4:09:45 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1023		Unattributed			active			
Q001894				Unattributed Ur III 1024	rim:E3/2.1.6.1024	Royal Inscription		Eleanor Robson	5/28/2015 4:09:45 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1024		Unattributed			active			
Q001895				Unattributed Ur III 1025	rim:E3/2.1.6.1025	Royal Inscription		Eleanor Robson	5/28/2015 4:09:45 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1025		Unattributed			active			
Q001896				Unattributed Ur III 1026	rim:E3/2.1.6.1026	Royal Inscription		Eleanor Robson	5/28/2015 4:09:46 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1026		Unattributed			active			
Q001897				Unattributed Ur III 1028	rim:E3/2.1.6.1028	Royal Inscription		Eleanor Robson	5/28/2015 4:09:46 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1028		Unattributed			active			
Q001898				Unattributed Ur III 1029	rim:E3/2.1.6.1029	Royal Inscription		Eleanor Robson	5/28/2015 4:09:46 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1029		Unattributed			active			
Q001899				Unattributed Ur III 1030	rim:E3/2.1.6.1030	Royal Inscription		Eleanor Robson	5/28/2015 4:09:47 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1030		Unattributed			active			
Q001900				Unattributed Ur III 1031	rim:E3/2.1.6.1031	Royal Inscription		Eleanor Robson	5/28/2015 4:09:47 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1031		Unattributed			active			
Q001901				Unattributed Ur III 1032	rim:E3/2.1.6.1032	Royal Inscription		Eleanor Robson	5/28/2015 4:09:47 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1032		Unattributed			active			
Q001902				Unattributed Ur III 1033	rim:E3/2.1.6.1033	Royal Inscription		Eleanor Robson	5/28/2015 4:09:47 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1033		Unattributed			active			
Q001903				Unattributed Ur III 1034	rim:E3/2.1.6.1034	Royal Inscription		Eleanor Robson	5/28/2015 4:09:48 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1034		Unattributed			active			
Q001904				Unattributed Ur III 1035	rim:E3/2.1.6.1035	Royal Inscription		Eleanor Robson	5/28/2015 4:09:48 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1035		Unattributed			active			
Q001905				Unattributed Ur III 1036	rim:E3/2.1.6.1036	Royal Inscription		Eleanor Robson	5/28/2015 4:09:48 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1036		Unattributed			active			
Q001906				Unattributed Ur III 1037	rim:E3/2.1.6.1037	Royal Inscription		Eleanor Robson	5/28/2015 4:09:48 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1037		Unattributed			active			
Q001907				Unattributed Ur III 1038	rim:E3/2.1.6.1038	Royal Inscription		Eleanor Robson	5/28/2015 4:09:49 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1038		Unattributed			active			
Q001908				Unattributed Ur III 1039	rim:E3/2.1.6.1039	Royal Inscription		Eleanor Robson	5/28/2015 4:09:49 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1039		Unattributed			active			
Q001909				Unattributed Ur III 1040	rim:E3/2.1.6.1040	Royal Inscription		Eleanor Robson	5/28/2015 4:09:49 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1040		Unattributed			active			
Q001910				Unattributed Ur III 1041	rim:E3/2.1.6.1041	Royal Inscription		Eleanor Robson	5/28/2015 4:09:50 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1041		Unattributed			active			
Q001911				Unattributed Ur III 1042	rim:E3/2.1.6.1042	Royal Inscription		Eleanor Robson	5/28/2015 4:09:50 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1042		Unattributed			active			
Q001912				Unattributed Ur III 1043	rim:E3/2.1.6.1043	Royal Inscription		Eleanor Robson	5/28/2015 4:09:50 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1043		Unattributed			active			
Q001913				Unattributed Ur III 1044	rim:E3/2.1.6.1044	Royal Inscription		Eleanor Robson	5/28/2015 4:09:50 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1044		Unattributed			active			
Q001914				Unattributed Ur III 1045	rim:E3/2.1.6.1045	Royal Inscription		Eleanor Robson	5/28/2015 4:09:51 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1045		Unattributed			active			
Q001915				Unattributed Ur III 1046	rim:E3/2.1.6.1046	Royal Inscription		Eleanor Robson	5/28/2015 4:09:51 PM		updated from Tinney file 1/24/2006		Ur III	Ur	RIME 3/2, p. xx, E3/2.1.6.1046		Unattributed			active			
Q001916				Ur-Ningirsu 1	rim:E3/2.2.1.1	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Ur III	Girsu	RIME 3/2, p. xx, E3/2.2.1.1					active			
Q001917				Ur-Nanše 1	rim:E3/2.2.2.1	Royal Inscription		Admin	5/8/2014 9:37:09 AM	Q001016	ER: delete; duplicates Q001016; updated from Tinney file 1/24/2006		Ur III	Lagaš	RIME 3/2, p. xx, E3/2.2.2.1					active			
Q001918				Unattributed Girsu 1	rim:E3/2.2.3.1001	Royal Inscription		Jamie Novotny	8/31/2019 6:47:25 AM		updated from Tinney file 1/24/2006		Ur III	Girsu	RIME 3/2, p. xx, E3/2.2.3.1001					active			
Q001919				Šu-iliya YN	rim:E3/2.3.1.0	Royal Inscription		Eleanor Robson	5/28/2015 4:09:52 PM		updated from Tinney file 1/24/2006		Ur III	Lagaš	RIME 3/2, p. xx, E3/2.3.1.0		Šu-iliya			active			
Q001920				Išbi-Erra 1	rim:E4.1.1.1	Royal Inscription		Eleanor Robson	5/28/2015 4:09:53 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.1		Išbi-Erra			active			
Q001921				Išbi-Erra 2001	rim:E4.1.1.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:09:53 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2001		Išbi-Erra			active			
Q001922				Išbi-Erra 2002	rim:E4.1.1.2002	Royal Inscription		Eleanor Robson	5/28/2015 4:09:53 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2002		Išbi-Erra			active			
Q001923				Išbi-Erra 2003	rim:E4.1.1.2003	Royal Inscription		Eleanor Robson	5/28/2015 4:09:53 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2003		Išbi-Erra			active			
Q001924				Išbi-Erra 2004	rim:E4.1.1.2004	Royal Inscription		Eleanor Robson	5/28/2015 4:09:54 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2004		Išbi-Erra			active			
Q001925				Išbi-Erra 2005	rim:E4.1.1.2005	Royal Inscription		Eleanor Robson	5/28/2015 4:09:54 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2005		Išbi-Erra			active			
Q001926				Išbi-Erra 2006	rim:E4.1.1.2006	Royal Inscription		Eleanor Robson	5/28/2015 4:09:54 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2006		Išbi-Erra			active			
Q001927				Išbi-Erra 2007	rim:E4.1.1.2007	Royal Inscription		Eleanor Robson	5/28/2015 4:09:55 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2007		Išbi-Erra			active			
Q001928				Išbi-Erra 2008	rim:E4.1.1.2008	Royal Inscription		Eleanor Robson	5/28/2015 4:09:55 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2008		Išbi-Erra			active			
Q001929				Išbi-Erra 2009	rim:E4.1.1.2009	Royal Inscription		Eleanor Robson	5/28/2015 4:09:55 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2009		Išbi-Erra			active			
Q001930				Išbi-Erra 2010	rim:E4.1.1.2010	Royal Inscription		Eleanor Robson	5/28/2015 4:09:55 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2010		Išbi-Erra			active			
Q001931				Išbi-Erra 2011	rim:E4.1.1.2011	Royal Inscription		Eleanor Robson	5/28/2015 4:09:56 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2011		Išbi-Erra			active			
Q001932				Išbi-Erra 2012	rim:E4.1.1.2012	Royal Inscription		Eleanor Robson	5/28/2015 4:09:56 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2012		Išbi-Erra			active			
Q001933				Išbi-Erra 2013	rim:E4.1.1.2013	Royal Inscription		Eleanor Robson	5/28/2015 4:09:56 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.1.2013		Išbi-Erra			active			
Q001934				Šu-ilišu 1	rim:E4.1.2.1	Royal Inscription		Eleanor Robson	5/28/2015 4:09:56 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.2.1		Šu-ilišu			active			
Q001935				Šu-ilišu 2	rim:E4.1.2.2	Royal Inscription		Eleanor Robson	5/28/2015 4:09:57 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.2.2		Šu-ilišu			active			
Q001936				Šu-ilišu 3	rim:E4.1.2.3	Royal Inscription		Eleanor Robson	5/28/2015 4:09:57 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.2.3		Šu-ilišu			active			
Q001937				Šu-ilišu 4	rim:E4.1.2.4	Royal Inscription		Eleanor Robson	5/28/2015 4:09:57 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.2.4		Šu-ilišu			active			
Q001938				Šu-ilišu 2001	rim:E4.1.2.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:09:57 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.2.2001		Šu-ilišu			active			
Q001939				Šu-ilišu 2002	rim:E4.1.2.2002	Royal Inscription		Eleanor Robson	5/28/2015 4:09:58 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.2.2002		Šu-ilišu			active			
Q001940				Šu-ilišu 2003	rim:E4.1.2.2003	Royal Inscription		Eleanor Robson	5/28/2015 4:09:58 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.2.2003		Šu-ilišu			active			
Q001941				Iddin-Dagan 1	rim:E4.1.3.1	Royal Inscription		Eleanor Robson	5/28/2015 4:09:58 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.3.1		Iddin-Dagan			active			
Q001942				Iddin-Dagan 2	rim:E4.1.3.2	Royal Inscription		Eleanor Robson	5/28/2015 4:09:58 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.3.2		Iddin-Dagan			active			
Q001943				Iddin-Dagan 3	rim:E4.1.3.3	Royal Inscription		Eleanor Robson	5/28/2015 4:09:59 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.3.3		Iddin-Dagan			active			
Q001944				Iddin-Dagan 2001	rim:E4.1.3.2001	Royal Inscription		Eleanor Robson	5/28/2015 4:09:59 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.3.2001		Iddin-Dagan			active			
Q001945				Išme-Dagan 01	rim:E4.1.4.1	Royal Inscription		Eleanor Robson	5/28/2015 4:09:59 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.4.1		Išme-Dagan			active			
Q001946				Išme-Dagan 02	rim:E4.1.4.2	Royal Inscription		Eleanor Robson	5/28/2015 4:09:59 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.4.2		Išme-Dagan			active			
Q001947				Išme-Dagan 03	rim:E4.1.4.3	Royal Inscription		Eleanor Robson	5/28/2015 4:10 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.4.3		Išme-Dagan			active			
Q001948				Išme-Dagan 04	rim:E4.1.4.4	Royal Inscription		Eleanor Robson	5/28/2015 4:10 PM		updated from Tinney file 1/24/2006		Old Babylonian	Isin	RIME 4, p. xx, E4.1.4.4		Išme-Dagan			active			
